,Total Delay,Request Delay,Saving Delay,Arrival Time,Time,Bid,Bid Size,Ask,Ask Size,Last Price,Last Size
3504,0.44,0.21,0.23,55.80000000000002,09:55:55,22.49,1500,22.5,200,22.5,100
3529,0.52,0.2,0.32,10.49,09:56:10,22.5,500,22.51,400,22.505,100
3718,0.37,0.17,0.2,30.089999999999996,09:57:30,22.47,1100,22.48,200,22.475,100
3864,0.28,0.07,0.21,34.080000000000005,09:58:34,22.48,500,22.49,900,22.485,100
4133,0.46,0.18,0.28,26.340000000000007,10:00:26,22.5,400,22.51,300,22.51,100
4155,0.48,0.17,0.31,36.56,10:00:36,22.51,500,22.52,400,22.515,100
4164,0.49,0.18,0.31,40.37,10:00:40,22.53,300,22.54,500,22.54,100
4169,0.32,0.07,0.25,42.40999999999999,10:00:42,22.52,400,22.53,600,22.53,200
4174,0.31,0.07,0.24,44.22999999999999,10:00:44,22.52,300,22.53,500,22.52,100
5213,0.4,0.2,0.2,49.55000000000002,10:07:49,22.52,600,22.53,500,22.525,100
5557,0.35000000000000003,0.07,0.28,0.0,10:13:00,22.54,2300,22.55,1000,22.55,100
5570,0.36,0.09,0.27,9.950000000000001,10:13:09,22.54,2300,22.55,600,22.545,100
6024,0.24000000000000002,0.07,0.17,12.629999999999999,10:16:12,22.5,800,22.51,300,22.5025,100
7093,0.55,0.23,0.32,0.0,10:26:00,22.46,1500,22.47,1200,22.4672,448
7228,0.27,0.07,0.2,14.980000000000002,10:27:14,22.48,1600,22.49,400,22.4825,100
8664,0.5800000000000001,0.07,0.51,2.18,10:42:02,22.5,800,22.51,600,22.5002,161
9119,0.63,0.19,0.44,16.01,10:47:16,22.52,2100,22.53,700,22.5216,100
9424,0.44,0.07,0.37,40.180000000000014,10:50:40,22.46,700,22.47,900,22.4698,230
9519,0.6,0.19,0.41,33.74,10:51:33,22.47,1800,22.48,900,22.4723,152
9548,0.6100000000000001,0.07,0.54,0.0,10:52:00,22.47,1800,22.48,900,22.4747,150
9997,0.5700000000000001,0.2,0.37,0.0,10:59:00,22.47,1100,22.48,900,22.471,300
12096,0.62,0.12,0.5,30.03,11:29:30,22.42,900,22.43,1100,22.425,100
12126,0.76,0.18,0.58,50.58,11:29:50,22.41,800,22.42,1500,22.415,100
